"","Well_Label","Phenotype","Firing_rate_Hz","EB_Dur","EB_Dur_Std","Spikes_per_EB","Spikes_per_EB_Std","EB_ISI","EB_ISI_Std","IEBI","IEBI_Std","IEBI_CV","IEBI_CV_Std","EB_rate_Hz","EB_rate_Std","EB_prop","EB_prop_Std","hfNB_rate","NB_prop","NB_dur","NB_dur_Std","Firing_Rate_in_NB_Hz","Firing_Rate_in_NB_Std","INBI","INBI_Std","batch","cell_line_batch","machine","PT_all_path","DIV_range","Syndrome","Gene","Identidy","Own_control","Remove","isogenic","Remarks","Pool_Kleefstra","Pool_WTC_CHD2","Pool_CACNA1A","Pool_SMARCB1","Pool_ARID1B_2_rescue","Pool_dravet","hfNB_and_NB_prop","hf_and_NB_rate","Unique_ID","PT_all_path_Well_Label","DIV49_sub","dev_sub"
"1460","A5","SETD1A_clone 1",5.954,0.82525,0.417004278373518,56.8845,38.3831337616359,0.0170798421726538,0.00415273592839537,10.3029166666667,4.66346378210121,0.698666666666667,0.186264393383234,0.0988888888888889,0.0261052002766016,84.3229166666667,23.3575032307446,0.00166666666666667,0.916262249183388,1.16158490566038,0.246139847207158,58.3184042737594,31.0125140353856,10.2294615384615,5.51361037000414,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.919412039197387,0.09,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_A5_1305","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_A5","yes","yes"
"1461","A6","SETD1A_clone 1",4.40566666666667,0.536166666666667,0.317013573937467,45.0020833333333,39.0053926538797,0.0185541511999979,0.00857544935899126,25.896,29.3869100079982,0.684833333333333,0.127611507983007,0.0684722222222222,0.035465578228153,65.05325,37.3072126785279,0.00333333333333333,0.907401473886575,0.96940425531915,0.191303044314792,57.3070826587571,24.5007580602226,11.4591304347826,5.41592759925634,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.919641140660045,0.0816666666666666,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_A6_1306","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_A6","yes","yes"
"1462","B4","SETD1A_clone 1",9.54825,0.770833333333333,0.145015255205872,80.6439166666667,36.6212426318594,0.0111692825615136,0.0036156991079894,7.71875,0.582932106603411,0.809916666666667,0.0800891075709747,0.116944444444444,0.0103189864561148,94.96225,3.06925345157418,0.00833333333333333,0.91685707216975,0.909645161290329,0.296243480762428,120.065918171746,81.3173184378811,8.64832786885245,5.97497154448262,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.93833772357487,0.111666666666666,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_B4_1307","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_B4","yes","yes"
"1463","B5","SETD1A_clone 1",8.31758333333333,0.843,0.45182277297832,89.1804166666667,63.4364623246375,0.01482064772728,0.00833156733643223,25.8539166666667,53.7321728313144,0.317666666666667,0.294000721499836,0.0851388888888889,0.0330094747137155,78.9254166666667,30.3842756565669,0,0.93332101957887,1.19412,0.0967457513700953,77.6329438938013,1.63219837126365,10.6185306122449,0.762218120084423,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.93332101957887,0.0833333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_B5_1308","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_B5","yes","yes"
"1464","B6","SETD1A_clone 1",7.57833333333333,1.17041666666667,0.274449683526651,112.398333333333,46.7296585679672,0.0120375476554664,0.00418141832462744,14.7650833333333,2.02766881186402,0.244916666666667,0.245067136750629,0.0648611111111111,0.0148640018900884,90.6915,7.02624819710154,0,0.886036960985626,1.30514285714286,0.0951732608448011,88.2893529862252,2.33014934579519,15.9164117647059,0.81503549346944,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.886036960985626,0.0583333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_B6_1309","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_B6","yes","yes"
"1465","C1","SETD1A_clone 1",11.9844166666667,1.22758333333333,0.239861876289188,150.23075,52.8766801652246,0.00938829324752319,0.00370320653779837,11.212,1.42234984828244,0.12675,0.241493882851192,0.0820833333333333,0.0172492863269145,97.33425,2.00708436770628,0,0.95321156208711,1.27178260869566,0.0671200956970202,117.180920600689,1.3744714490095,11.7027555555556,0.511946781482905,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.95321156208711,0.0766666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_C1_1310","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_C1","yes","yes"
"1466","C2","SETD1A_clone 1",19.2835833333333,1.18625,0.199209859650114,168.90975,63.8570726660506,0.0082953238593585,0.00417705173743463,8.83633333333333,2.38131824963834,0.278,0.368757126279369,0.119583333333333,0.0847459811031255,95.2428333333333,3.51915358711395,0,0.883627087866953,1.26411111111111,0.106623241946916,149.783045935026,1.83458064633531,9.95803773584906,0.856902785130263,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.883627087866953,0.09,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_C2_1311","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_C2","yes","yes"
"1467","C3","SETD1A_clone 1",9.68575,1.077,0.413402511317525,130.113916666667,83.4189526824018,0.0120838536611889,0.00690807131714521,13.7045,2.63819354517787,0.353666666666667,0.222633956951492,0.0704166666666667,0.012931931351691,87.3846666666667,18.3529621356204,0,0.8997308997309,1.17745,0.133853335351113,108.691046889804,3.16972475135276,13.7348205128205,3.59531826328421,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.8997308997309,0.0666666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_C3_1312","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_C3","yes","yes"
"1468","D1","SETD1A_clone 1",1.82325,0.3275,0.297404682973462,13.1980833333333,10.2799769407093,0.0252879805403528,0.0032907744148794,16.0386666666667,19.2691596469592,0.712875,0.19843058340027,0.0708333333333333,0.0572232028944112,50.01625,39.6480513269281,0,0.954206034745504,1.30831111111111,0.10394225280987,17.7622191843151,0.925073614218672,11.9820909090909,0.526610566944644,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.954206034745504,0.075,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_D1_1313","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_D1","yes","yes"
"1469","D2","SETD1A_clone 1",4.45333333333333,0.749833333333333,0.537890126214256,51.6938333333333,44.0635477460644,0.0182948261184592,0.00471895412883868,14.4841666666667,7.05500591886013,0.54525,0.401686925806201,0.0755555555555556,0.026259518075591,72.1493333333333,30.6168592009914,0,0.925507689428206,1.39985714285714,0.100930686534476,42.1180754370078,1.82401903894917,13.0874634146341,0.520550290440841,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.925507689428206,0.07,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_D2_1314","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_D2","yes","yes"
"1470","D3","SETD1A_clone 1",14.4500833333333,1.17875,0.251713085223489,158.215666666667,77.2727613249836,0.0088759927751656,0.00350424634170883,11.1395833333333,3.15053125270048,0.422416666666667,0.29765094210053,0.0886111111111111,0.0364305991192645,94.5089166666667,3.27784656189599,0,0.890043747896736,1.35915,0.117543129018615,142.027332297559,2.34622524972773,13.4095897435897,2.50098133074482,"Batch3","SETD1A_clone 1Batch3","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.890043747896736,0.0666666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_D3_1315","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Batch3_D3","yes","yes"
"1471","A4","SETD1A_clone 1",6.09625,0.63925,0.363504439137581,84.1899166666667,72.9092478065691,0.0161112024326548,0.01296550912489,25.36425,28.6133624732,0.400454545454545,0.241659000923352,0.05625,0.0258894795528058,71.6245833333333,31.9543973199829,0,0.864134521178427,0.874256410256403,0.0618200776228918,92.7062505210152,1.47558312559312,14.3706315789474,3.25550172511382,"Plate 1","SETD1A_clone 1Plate 1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.864134521178427,0.065,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_A4_1316","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_A4","yes","yes"
"1472","A5","SETD1A_clone 1",7.21566666666667,0.653,0.236419119362204,90.227,61.2672213978909,0.0108934083547747,0.00620128463191859,13.05325,2.66734703489168,0.275666666666667,0.140892824085501,0.0736111111111111,0.00945038434719797,89.33175,13.939910206604,0,0.900693240901213,0.765599999999996,0.0317048892128606,113.120963201279,1.68429825549405,12.4177272727273,2.57038412081565,"Plate 1","SETD1A_clone 1Plate 1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.900693240901213,0.075,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_A5_1317","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_A5","yes","yes"
"1473","B1","SETD1A_clone 1",1.263,0.276833333333333,0.265124270461757,17.7065833333333,25.4795605979607,0.0231984562509349,0.00735585024714042,34.5091111111111,30.786583049457,0.534888888888889,0.255802386836228,0.0294444444444444,0.0220689156289347,43.6115833333333,32.3953089349743,0,0.717192828071719,0.767692307692314,0.0607912949233884,27.220788104575,1.13759588320451,22.11792,2.39845641194498,"Plate 1","SETD1A_clone 1Plate 1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.717192828071719,0.0433333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_B1_1318","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_B1","yes","yes"
"1474","B2","SETD1A_clone 1",2.53258333333333,0.39125,0.271086743916542,29.1985,30.6053946358838,0.0185017115077183,0.00606098259423122,26.0463636363636,22.2937493135306,0.477272727272727,0.234641467310913,0.0480555555555556,0.0249426952661104,55.60375,29.1490633410251,0,0.667764602547211,0.7279393939394,0.043773521815372,42.2424743851546,1.48713389542947,17.5421875,2.78024061893813,"Plate 1","SETD1A_clone 1Plate 1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.667764602547211,0.055,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_B2_1319","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_B2","yes","yes"
"1475","B3","SETD1A_clone 1",1.40158333333333,0.35225,0.316469192813455,31.97575,39.8598590818222,0.0168871349671684,0.00750218394199133,46.036875,30.99004962167,1.610125,0.382445304212623,0.0180555555555556,0.0148193385349278,43.43775,37.2136658918956,0,0.66896132820409,0.779874999999997,0.0492420890431437,44.1343468194709,1.25836328578243,36.978,66.0946099682655,"Plate 1","SETD1A_clone 1Plate 1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.66896132820409,0.0266666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_B3_1320","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 1_B3","yes","yes"
"1476","A3","SETD1A_clone 1",21.7811666666667,1.98116666666667,0.535380040605538,387.22325,135.502988375047,0.00538250953090942,0.000951762006668085,16.4070833333333,4.02613564912454,0.535166666666667,0.344867255973112,0.0576388888888889,0.0175300367527335,93.3794166666667,4.47260640827396,0,0.91787917254049,2.27903703703704,0.531053632050434,194.486825214885,5.32156643137751,19.7987692307692,5.87855323907298,"Plate 2","SETD1A_clone 1Plate 2","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.91787917254049,0.045,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2_A3_1321","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2_A3","yes","yes"
"1477","B3","SETD1A_clone 1",24.6076666666667,1.45666666666667,0.435478698640584,287.63125,98.4180607964403,0.00516416398774518,0.000351824110862231,10.97125,3.26211479439614,0.813916666666667,0.299128570208784,0.08875,0.0404777342460885,93.25225,3.22932481333173,0,0.892420496494734,2.08906666666666,0.383393462550469,210.342784025478,5.59023359781564,17.7447586206897,3.50181244556885,"Plate 2","SETD1A_clone 1Plate 2","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.892420496494734,0.05,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2_B3_1322","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2_B3","yes","yes"
"1478","C3","SETD1A_clone 1",19.6555833333333,1.3885,0.562830912764781,262.6725,101.561480912705,0.0053041964445243,0.000516205579366027,12.85825,4.59649418035093,0.889833333333333,0.366438592978745,0.0772222222222222,0.0275821393436842,91.7341666666667,4.58512113121112,0,0.897216546594741,2.23575,0.144858926875947,197.220332895622,3.09221025429598,22.508,1.08112079890185,"Plate 2","SETD1A_clone 1Plate 2","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.897216546594741,0.04,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2_C3_1323","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2_C3","yes","yes"
"1479","D3","SETD1A_clone 1",18.02375,1.078,0.354313163997357,206.56275,90.9857461065643,0.005670870429144,0.00119167249748758,11.31125,4.31824086921346,0.872333333333333,0.41989248263061,0.0991666666666667,0.06652826542914,92.4775833333333,6.05612363957992,0,0.881795342098368,1.62833333333334,0.339299108542116,194.7591993482,6.7459977845582,18.0858620689655,5.15608195465827,"Plate 2","SETD1A_clone 1Plate 2","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.881795342098368,0.05,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2_D3_1324","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 1/Plate 2_D3","yes","yes"
"1480","A4","SETD1A_clone 2",11.63625,0.755083333333333,0.304778446605319,135.975583333333,60.1897313840437,0.00577694313068421,0.000716512355067905,10.79025,2.77394969886229,0.728333333333333,0.285588812275568,0.0931944444444444,0.0237033255704267,97.8661666666667,0.746835850691961,0.00166666666666667,0.961206536400205,1.0711282051282,0.330829832191333,168.280739229426,46.3278794015406,14.5613157894737,5.0951411571315,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.968201296298506,0.0666666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_A4_1325","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_A4","yes","yes"
"1481","A5","SETD1A_clone 2",19.82525,1.44883333333333,0.462518762928171,281.958916666667,107.860076299602,0.00544117347671978,0.00100780193540778,12.2758333333333,3.09908238129621,0.543416666666667,0.35242806057235,0.0794444444444444,0.030693444610984,99.0229166666667,0.524477135013068,0,0.976481385475487,1.69464864864865,0.408243678335507,185.891267453748,6.64741295939629,14.4945,4.50804840574847,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.976481385475487,0.0616666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_A5_1326","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_A5","yes","yes"
"1482","A6","SETD1A_clone 2",2.47941666666667,0.350166666666667,0.262883947202886,23.6706666666667,20.9267398031294,0.0173521257140695,0.00472603689774353,11.6047272727273,3.45623173675924,0.771727272727273,0.223751241743634,0.0820833333333333,0.0344372141319782,72.6575,27.6302157840421,0.01,0.913725490196078,1.00510526315789,0.209328758561121,50.4309499641961,33.7301972297243,14.8743783783784,5.19037493481579,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.946890756302521,0.0733333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_A6_1327","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_A6","yes","yes"
"1483","B4","SETD1A_clone 2",1.50533333333333,0.168,0.0816155065480262,14.3083333333333,6.09386596703951,0.0126689842863432,0.00167993333718298,11.7766666666667,2.58704198698518,0.833333333333333,0.128982968102793,0.0858333333333333,0.0164455022864778,79.4974166666667,14.4302120595414,0,0.984775788890939,0.705714285714283,0.0309197932309572,36.0490943718156,1.35211871924147,16.4274117647059,4.45949190010814,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.984775788890939,0.0583333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_B4_1328","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_B4","yes","yes"
"1484","B5","SETD1A_clone 2",6.90258333333333,0.413916666666667,0.119347817387464,61.7853333333333,18.2638736772069,0.00682771906372823,0.000479163137295627,10.1528333333333,1.89697246030392,0.808833333333333,0.176184218328086,0.0968055555555556,0.0190753203149474,87.0189166666667,9.64135059812994,0.00166666666666667,0.815907581459939,0.739736842105268,0.212775314079545,126.071159771841,29.1390329956807,15.0024324324324,5.30236974558724,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.826212087668806,0.065,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_B5_1329","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_B5","yes","yes"
"1485","B6","SETD1A_clone 2",8.16283333333333,0.642916666666667,0.105020741097205,105.04,34.2687739945699,0.00662292357057099,0.0017303797028429,13.067,1.21428781970788,0.337166666666667,0.120861929740535,0.0733333333333333,0.00822658906696862,92.8845833333333,5.06370723802475,0,0.891825205050539,0.664439024390244,0.164199581117079,161.265764874432,7.18368109558626,13.92625,3.36133893308559,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.891825205050539,0.0683333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_B6_1330","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_B6","yes","yes"
"1486","C5","SETD1A_clone 2",4.5105,0.260583333333333,0.0885011128161503,43.3645,13.2882513488077,0.0062182671492908,0.000761248703944711,10.9518333333333,0.625375063219641,0.532,0.0761565373544398,0.0886111111111111,0.00526247115845804,86.4765,10.122622329129,0,0.837573928043371,0.50386956521739,0.213470123717132,96.220087188225,5.92276028414019,12.4477333333333,4.27901944162657,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.837573928043371,0.0766666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_C5_1331","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_C5","yes","yes"
"1487","C6","SETD1A_clone 2",2.09841666666667,0.289416666666667,0.116661482568805,19.9308333333333,12.3504344261711,0.0169965234651093,0.0033391221913179,13.0669166666667,4.10468425224232,0.76675,0.18486168047784,0.0802777777777778,0.0236219523536187,74.775,16.9627592952648,0.00833333333333333,0.945323360031773,0.940594594594591,0.340794452505995,43.5503609976025,26.4236784972662,15.3002222222222,4.77974033431651,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.975905209505527,0.07,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_C6_1332","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_C6","yes","yes"
"1488","D4","SETD1A_clone 2",10.3205833333333,0.626333333333333,0.120607804159774,107.786583333333,25.5839165686652,0.00600637432042761,0.000970253578383996,12.882,2.15456606050752,0.41275,0.185444000368648,0.0776388888888889,0.021111277245492,81.4169166666667,10.9466065265437,0,0.759601917690153,0.667699999999994,0.149340807963118,177.022094998708,9.56127647962294,14.4677948717949,3.64073022735743,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.759601917690153,0.0666666666666667,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_D4_1333","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_D4","yes","yes"
"1489","D5","SETD1A_clone 2",7.25225,0.4715,0.199498689902283,79.53175,36.3853533747378,0.00630203121822365,0.00140954292975171,11.7990833333333,1.95507639740675,0.617833333333333,0.207472159505069,0.0818055555555555,0.0126022751940806,86.6675833333333,9.22601349405171,0.00333333333333333,0.83188861613992,0.755833333333331,0.15440531078949,142.91537938948,44.2914083126216,15.6793142857143,3.14975236908468,"Batch1","SETD1A_clone 2Batch1","mcs","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1","DIV28","SETD1A","SETD1A","CRISPR","WTC","","yes","",NA,NA,NA,NA,NA,NA,0.849110156489721,0.0633333333333333,"D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_D5_1334","D:/2024/Patient_Paper/PT_all_v2/Developmental/DIV28/SETD1A_clone 2/Batch1_D5","yes","yes"
