"","Well_Label","Phenotype","Firing_rate_Hz","EB_Dur","EB_Dur_Std","Spikes_per_EB","Spikes_per_EB_Std","EB_ISI","EB_ISI_Std","IEBI","IEBI_Std","IEBI_CV","IEBI_CV_Std","EB_rate_Hz","EB_rate_Std","EB_prop","EB_prop_Std","hfNB_rate","NB_prop","NB_dur","NB_dur_Std","Firing_Rate_in_NB_Hz","Firing_Rate_in_NB_Std","INBI","INBI_Std","batch","cell_line_batch","machine","PT_all_path","DIV_range","Syndrome","Gene","Identidy","Own_control","Remove","isogenic","Remarks","Pool_Kleefstra","Pool_WTC_CHD2","Pool_CACNA1A","Pool_SMARCB1","Pool_ARID1B_2_rescue","hfNB_and_NB_prop","hf_and_NB_rate","Unique_ID","PT_all_path_Well_Label"
"345","D7","Flubendazol[0.5µM]",4.279125,0.131875,0.017291100105463,29.7145,9.44328388705055,0.00501865385322575,0.00164105213264314,11.22875,7.03357504606096,0.49525,0.196279501877152,0.103333333333333,0.0384212242932273,71.785125,24.2044794699393,0,0.923609081165351,0.398050000000003,0.00787710085937166,74.4004135651352,1.20786722787196,7.00476923076923,2.46910346462604,"110-5711","Flubendazol[0.5µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.923609081165351,0.133333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_D7_142","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_D7"
"346","D8","CytochalastinD[1µM]",2.445375,0.252625,0.127409281451549,24.83375,17.0358362598209,0.0124302411747081,0.00587403820133893,13.7961428571429,4.28008996901434,1.02842857142857,0.172474980932363,0.0645833333333333,0.0314181981438015,66.235375,34.2015208305859,0.0166666666666667,0.811179277436946,0.713333333333334,0.279702362815739,46.6011517292419,2.94037070570935,15.8701176470588,11.7476483065886,"110-5711","CytochalastinD[1µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.92842535787321,0.0766666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_D8_143","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_D8"
"347","D9","AZD-2014[50nM]",9.73225,0.548875,0.109009092019231,89.435375,44.7028106049513,0.00799652237956419,0.00427290521729359,8.51125,0.300348725888519,1.04425,0.036385829266743,0.107916666666667,0.00501980205769238,96.905375,3.74140210301279,0.00333333333333333,0.934372911561595,0.660333333333332,0.147744498312488,128.510100726564,20.0069838409726,9.08724137931035,8.92112636088056,"110-5711","AZD-2014[50nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.950278458453999,0.103333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_D9_144","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_D9"
"348","E1","WTC",4.54925,0.35275,0.0934875851192476,32.831125,19.012591274788,0.0145817565823321,0.00780191428969565,10.826625,7.74721654969429,1.2415,0.407310341491245,0.1075,0.0466241302740279,79.635875,26.039575673729,0.0666666666666667,0.747549693139141,1.28784615384616,0.149292691355969,61.3928574314305,4.49844752076474,20.9368333333333,2.27975492436173,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.957955482275351,0.11,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E1_145","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E1"
"349","E11","Coluracetam[10µM]",6.177625,0.4,0.195913246106536,43.473375,32.7695907160347,0.0114008709384687,0.00390915520023099,7.62042857142857,3.00335223026664,1.08414285714286,0.216725193560438,0.110833333333333,0.0516013411908878,78.919625,34.1041480758887,0.0566666666666667,0.735986509274874,0.898190476190471,0.267758775588701,71.3606040141423,10.8356611327157,12.9838,6.26901690941461,"110-5711","Coluracetam[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.92053962900506,0.126666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E11_147","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E11"
"350","E12","WTC",11.632125,0.3875,0.166850660343742,73.729375,41.8351615644663,0.00622956500943199,0.00321649989067409,5.93542857142857,0.265171552737002,1.64214285714286,0.0467597710695443,0.13625,0.0554759350086086,85.775125,34.6923973986788,0.0533333333333333,0.77590567581641,1.38785714285714,0.497212825062469,132.599980748732,12.1390481020088,20.878,6.89549659802202,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.960760246968683,0.1,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E12_148","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E12"
"351","E2","Clopidogrel[10µM]",11.498625,0.46675,0.0186605006823045,85.459375,22.0031853923634,0.00578625302100599,0.00117621508888433,6.839125,0.0189618978857225,1.077625,0.00346152319898958,0.133333333333333,0,99.15375,0.789218736653989,0.0366666666666667,0.832222061168285,0.76208,0.233726677980927,148.956895419169,18.0790980013226,11.08025,6.66495747890804,"110-5711","Clopidogrel[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.98264241194376,0.12,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E2_149","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E2"
"352","E3","Devazepide[5µM]",4.567875,0.388875,0.087903254449748,56.2715,28.7574655549278,0.00843919472701661,0.00324163143373425,14.386375,2.87848089586454,0.44175,0.129803973084692,0.0695833333333333,0.010901798308041,86.502375,15.0471426802329,0.00333333333333333,0.86623788217748,0.571473684210522,0.0120525166622895,106.960768939854,2.26878628528178,14.5132222222222,4.34887853773219,"110-5711","Devazepide[5µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.887956748695004,0.0666666666666666,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E3_150","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E3"
"353","E4","Triciribine[1µM]",6.69175,0.45925,0.230734076992789,65.5175,62.5764354415576,0.00990433719155902,0.00412051239618648,10.1902857142857,1.91577814601845,1.03271428571429,0.0919849884233188,0.0845833333333333,0.0359866597858107,81.34825,34.5602999067262,0.0233333333333333,0.814894833831099,0.749999999999997,0.247441768041349,94.6069697591904,14.6400033141793,13.2176190476191,9.89333746758995,"110-5711","Triciribine[1µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.923174683866048,0.0966666666666666,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E4_151","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E4"
"354","E5","Clofibricacid[10nM]",6.022375,0.367375,0.198168714195037,52.285375,51.2744230055646,0.011670174933526,0.0067239024375346,12.7392857142857,11.1397837458706,1.01714285714286,0.144258366102199,0.085,0.0481400074518099,74.10475,39.0491682360658,0.0333333333333333,0.800224703321396,0.756636363636367,0.255277541857141,83.189499675888,13.1357472418528,12.2804761904762,8.94474972047316,"110-5711","Clofibricacid[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.949301313110034,0.106666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E5_152","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E5"
"355","E6","EpothiloneB[10nM]",2.489125,0.133875,0.0153104772716501,30.31725,11.7290241921483,0.00523034350795203,0.00210924500472572,15.562125,4.75464099403339,0.379875,0.355560899947433,0.0616666666666667,0.0249443825784929,74.573125,28.58151262336,0,0.922445561139028,0.399304347826089,0.00631329608920045,74.943121760869,1.19763890014789,12.5025454545455,1.97673758952358,"110-5711","EpothiloneB[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.922445561139028,0.0766666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E6_153","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E6"
"356","E7","Flubendazol[1µM]",6.117875,0.136875,0.0205456808113044,31.601,9.74859002259155,0.00514221291432156,0.00266988995525012,7.29975,4.74363214515749,0.413,0.141722061998628,0.155416666666667,0.057153024889049,80.435625,29.4181282250903,0,0.948387536646894,0.394545454545455,0.0186287493683902,80.3212850611926,5.00950218912867,5.08766666666667,1.68001517288746,"110-5711","Flubendazol[1µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.948387536646894,0.183333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E7_154","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E7"
"357","E8","CytochalastinD[2.5µM]",1.6825,0.1105,0.131265271220424,14.19525,15.8193237235802,0.00826462084775945,0.00331314043435157,13.528,5.12017076538143,0.52775,0.277935694001328,0.0425,0.0551980560964369,39.5735,43.3183898493799,0.00333333333333333,0.652863873047359,0.422333333333332,0.0789258773638102,43.1829666760726,1.80725644969912,16.0664705882353,2.78725470036484,"110-5711","CytochalastinD[2.5µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.689809075130176,0.0633333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E8_155","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E8"
"358","E9","AZD-2014[100nM]",4.698375,0.446125,0.309517798934315,56.17725,56.3610802992632,0.0139464641369446,0.00915620832287254,12.3124,0.259977499026358,0.9314,0.0107144761887831,0.0491666666666667,0.0389036253258236,60.422375,47.7546852269492,0.00333333333333333,0.849506206396666,0.727523809523814,0.194630834927978,74.6267627822676,9.3338396739229,13.6424,11.4180030994455,"110-5711","AZD-2014[100nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.868170698559391,0.0733333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E9_156","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_E9"
"359","F1","WTC",19.19825,0.518875,0.102481270065733,126.045,27.7771398558496,0.00420244887518174,0.00047434207165959,6.20025,0.645200245770921,1.53225,0.112020087484344,0.150833333333333,0.0150923085635624,97.357,1.48799443163321,0.03,0.848411641191213,1.41975,0.484012052191539,204.446310555492,11.9308863702423,16.5916,8.98353020651841,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.966584633446976,0.0833333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F1_157","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F1"
"360","F11","Coluracetam[10µM]",12.78275,0.6015,0.160817554123565,100.162,67.0593961371985,0.00878365794470666,0.00499948894091432,8.179125,3.11595866640016,0.946,0.233681712714416,0.120416666666667,0.0250990102884619,93.88,14.1824868864989,0.00333333333333333,0.946508898885195,0.729405405405407,0.19798701689469,129.914016738484,19.3532433170875,7.35516666666667,7.30847001968069,"110-5711","Coluracetam[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.958178499250277,0.126666666666666,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F11_159","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F11"
"361","F12","WTC",6.794625,0.383,0.0597972765743916,45.45375,22.281012260603,0.0100961293403612,0.0036077543741331,6.3425,0.757462304578349,1.62325,0.116744837756781,0.140833333333333,0.0130627302136621,94.247375,5.67164367552677,0.0666666666666667,0.720041702440819,1.3595,0.177545128706121,90.5531827387977,5.44650659748165,23.4478181818182,4.23542597192258,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.955231203238072,0.106666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F12_160","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F12"
"362","F2","Clopidogrel[10µM]",16.291,0.568625,0.0782577015835685,126.205375,43.7916062568339,0.00538055843598054,0.00288355476875056,7.06475,0.146141565418115,1.0375,0.0205148030177514,0.128333333333333,0.00356348322549899,98.2145,2.72552988295068,0.00333333333333333,0.96738045897613,0.799062499999999,0.316889717002513,182.487466465881,20.3051877522803,8.40529032258065,7.31311522400474,"110-5711","Clopidogrel[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.980581779108143,0.11,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F2_161","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F2"
"363","F3","Devazepide[5µM]",7.59575,0.464125,0.0224081458402966,95.83775,29.8471929465019,0.00524222690007163,0.00128862356822263,12.62625,0.198146230273071,0.138625,0.0357088924499207,0.0770833333333333,0.00117851130197758,97.775125,2.74634689503295,0,0.96395655036208,0.546869565217394,0.0177336463661234,174.757454018013,5.58040437196813,12.6118181818182,1.60265718748773,"110-5711","Devazepide[5µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.96395655036208,0.0766666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F3_162","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F3"
"364","F4","Triciribine[1µM]",16.38875,0.739875,0.0341611203396075,138.017875,41.0596142575907,0.00576391894283151,0.00142192576386142,7.6715,0.0341885528043691,0.952875,0.00564263109854665,0.116666666666667,0,98.28325,1.71993062567735,0.00666666666666667,0.920776135163675,0.784516129032258,0.189024137959106,173.959100989791,24.5490606614213,8.25273333333334,7.362399430533,"110-5711","Triciribine[1µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.945432946145724,0.11,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F4_163","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F4"
"365","F5","Clofibricacid[10nM]",14.528,0.66625,0.0584410569964057,134.6445,50.1258545947812,0.00592380390069029,0.00289940557846737,8.17225,0.106415291597187,1.036,0.0125698050899766,0.106666666666667,0.0017817416127495,98.513875,0.918581894241649,0,0.967273770256704,0.830620689655169,0.292739817901874,170.52108895821,25.2421529219363,8.94964285714286,8.49639963929945,"110-5711","Clofibricacid[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.967273770256704,0.0966666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F5_164","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F5"
"366","F6","EpothiloneB[10nM]",2.519375,0.1425,0.0231146212230639,34.392,13.2483833730761,0.00474443577247141,0.00145360531736133,20.559125,9.54289956590763,0.379875,0.137936255981833,0.0570833333333333,0.0177672339764692,80.3035,23.5801273836375,0,0.904470198675497,0.394200000000001,0.02523906746129,86.9668543353672,6.20792226153181,15.164,4.73338591520089,"110-5711","EpothiloneB[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.904470198675497,0.0666666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F6_165","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F6"
"367","F7","Flubendazol[1µM]",5.256625,0.125375,0.0178320538036745,23.561625,11.602893123669,0.00687997584826071,0.00327548983636804,24.22075,29.9522739787816,0.498714285714286,0.305255474581382,0.12,0.0959166304662544,52.434,40.580519753061,0,0.967500603330384,0.392333333333333,0.015863197207404,58.1262623195332,2.55303238855505,4.10723076923077,0.642394222061859,"110-5711","Flubendazol[1µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.967500603330384,0.22,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F7_166","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F7"
"368","F8","CytochalastinD[2.5µM]",1.478875,0.122375,0.0566340066946152,18.59525,10.6196970463918,0.00753057341074701,0.00216630127055732,20.0953333333333,7.10133321754913,0.375,0.253693515880875,0.04125,0.0305991752145303,54.344625,35.0378912890337,0,0.812570462232243,0.399333333333335,0.0123478981302617,50.116959161445,0.901654982871594,16.52,1.54714656707114,"110-5711","CytochalastinD[2.5µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.812570462232243,0.06,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F8_167","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F8"
"369","F9","AZD-2014[100nM]",9.808875,0.826875,0.0426662713895381,159.06725,63.3801431268951,0.00594980760812017,0.00211870884487831,15.529625,0.300558022684473,0.228375,0.0414761118855524,0.0604166666666667,0.00117851130197758,98.103375,1.56768928567767,0,0.951476524325473,0.870111111111113,0.0661316769242286,178.928156013671,3.96912070741572,15.6008235294118,3.34160747686077,"110-5711","AZD-2014[100nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.951476524325473,0.06,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F9_168","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_F9"
"370","G1","WTC",11.19425,0.384125,0.0253514581152925,64.696625,22.570531387741,0.00671124263769132,0.00226330376964678,4.964875,0.103017942265274,1.736125,0.022471807734518,0.171666666666667,0.00356348322549899,99.09025,0.589467011072593,0.0466666666666667,0.83103782013103,1.74230769230769,0.114792119804589,123.384282479757,3.23572435734803,20.605,2.39480688156686,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.986710839785586,0.09,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G1_169","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G1"
"371","G11","Coluracetam[10µM]",14.66625,0.608,0.132205467792696,125.757,63.8247468575362,0.00653102854726465,0.00393696449582835,7.982,0.575223931550637,1.023875,0.0543124229409284,0.1125,0.00556348640264187,95.230125,7.63612677507386,0,0.961176637771778,1.02512,0.426805607585776,162.082672060189,19.928879674178,10.6568333333333,7.77989350361149,"110-5711","Coluracetam[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","GdV_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.961176637771778,0.0833333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G11_170","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G11"
"372","G12","WTC",9.28,0.359,0.12254561832815,57.186125,44.7265224237812,0.00988685411168674,0.00554982224542139,12.249125,11.9350539820133,1.253875,0.543009191582295,0.125,0.0611269820660888,80.323375,26.5930040581971,0.06,0.789915578723993,1.50642857142857,0.362852102586785,103.496892370561,9.18235327197516,20.3946153846154,1.68368591382426,"110-5711","WTC110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","Control","Control","Control","",NA,"yes",NA,"Clone 8/WTC_mLam/29.3/WTC","WTC/409B2","WTC/CACNA1A_PAT2_rescue","WTC/IPS23-123","WTC/ARID1B_2_rescue",0.943119435346219,0.106666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G12_171","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G12"
"373","G2","Clopidogrel[10µM]",15.035875,0.445625,0.0761707433523997,89.73575,41.2819937009899,0.0064486192642843,0.00366411845673985,5.97925,1.75219427738886,1.207125,0.209849903842859,0.158333333333333,0.0266666666666667,95.746375,9.07088941831427,0.01,0.947396136470719,0.918258064516131,0.373938940447227,148.164108705913,8.64125330941469,8.64046666666666,7.08876018892528,"110-5711","Clopidogrel[10µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.986114575538372,0.113333333333333,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G2_172","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G2"
"374","G3","Devazepide[5µM]",4.7375,0.315,0.0513698076972957,38.480375,16.2431823407106,0.00951377515566745,0.002972581836721,8.697125,1.79578191783651,0.90075,0.177753239874029,0.1125,0.0173434036680708,92.5605,8.94660422410968,0.06,0.691316577443063,0.580666666666663,0.0183174619356749,91.1406344743953,2.77172625871215,15.5003529411765,2.7955315447419,"110-5711","Devazepide[5µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.963524181108792,0.12,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G3_173","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G3"
"375","G4","Triciribine[1µM]",10.323375,0.538375,0.193890202728982,81.42575,70.9903893933136,0.0103981489351135,0.00506874743688361,11.2355,10.4955203641499,1.040375,0.0884710404595763,0.114166666666667,0.0341681184360555,88.020625,22.8759314123413,0.0166666666666667,0.8710393454039,0.750199999999998,0.247498018104221,105.827570416209,17.1716015770559,8.95896551724138,7.63331256721278,"110-5711","Triciribine[1µM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.929796309192201,0.116666666666667,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G4_174","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G4"
"376","G5","Clofibricacid[10nM]",5.585875,0.46475,0.226934697970269,49.528875,42.952325170514,0.013521542489239,0.00549362703208642,18.203375,24.5339054717432,0.876875,0.253513841549417,0.0925,0.03749073959734,79.934625,30.0694838472376,0.0166666666666667,0.841700857888847,0.721499999999999,0.176672641408406,67.9964697549701,10.4468361684562,10.0635555555556,8.47696145368018,"110-5711","Clofibricacid[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.913017530772099,0.11,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G5_175","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G5"
"377","G6","EpothiloneB[10nM]",4.39075,0.158875,0.0125064269192169,40.564625,7.05705640653382,0.00408084276439348,0.000434306414774757,9.386875,0.0132064648670912,0.228125,0.000640869944461656,0.103333333333333,0,95.7525,5.42188720439137,0,0.951820128479657,0.399266666666671,0.00618080082599445,102.030640366456,1.55812226745621,9.04786206896551,2.10958221531011,"110-5711","EpothiloneB[10nM]110-5711","axion_96wpt","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711","DIV31","HvdA_drug","NO","Drug","DMSO",NA,"yes",NA,NA,NA,NA,NA,NA,0.951820128479657,0.1,"D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G6_176","D:/2024/Patient_Paper/PT_all/drug_screening/DIV31/96wp/110-5711_G6"
